mode,rolling_window_years,use_sample_weight,l1_ratio,c_value,min_recall,threshold,top1,top3,auc,pr_auc,precision,recall,f1,n_folds,backtest_hit1,backtest_hit3,backtest_n,backtest_w_hit1,backtest_w_hit3,top1_std,top3_std,f1_std,auc_std,pr_auc_std,top1_min,top3_min,f1_min,auc_min
expanding,5,False,0.2,0.2,0.6,0.29090909090909095,0.2727272727272727,0.8181818181818182,0.6688311688311688,0.5328282828282828,0.45707070707070707,0.9090909090909091,0.5696969696969697,11,-1,-1,-1,0.0,0.0,0.4453617714151233,0.38569460791993504,0.2872561048764622,0.29225813258858463,0.30677401269969173,0.0,0.0,0.0,0.0
expanding,5,False,0.2,0.2,0.7,0.29090909090909095,0.2727272727272727,0.8181818181818182,0.6688311688311688,0.5328282828282828,0.45707070707070707,0.9090909090909091,0.5696969696969697,11,-1,-1,-1,0.0,0.0,0.4453617714151233,0.38569460791993504,0.2872561048764622,0.29225813258858463,0.30677401269969173,0.0,0.0,0.0,0.0
expanding,5,False,0.2,0.2,0.8,0.29090909090909095,0.2727272727272727,0.8181818181818182,0.6688311688311688,0.5328282828282828,0.45707070707070707,0.9090909090909091,0.5696969696969697,11,-1,-1,-1,0.0,0.0,0.4453617714151233,0.38569460791993504,0.2872561048764622,0.29225813258858463,0.30677401269969173,0.0,0.0,0.0,0.0
expanding,5,False,0.8,0.4,0.6,0.30000000000000004,0.45454545454545453,0.7272727272727273,0.7233766233766235,0.5782828282828283,0.49393939393939396,0.9090909090909091,0.5892561983471075,11,-1,-1,-1,0.0,0.0,0.49792959773196915,0.4453617714151233,0.3186533660118726,0.24940625883033024,0.3399631470211398,0.0,0.0,0.0,0.33333333333333337
expanding,5,False,0.8,0.4,0.7,0.30000000000000004,0.45454545454545453,0.7272727272727273,0.7233766233766235,0.5782828282828283,0.49393939393939396,0.9090909090909091,0.5892561983471075,11,-1,-1,-1,0.0,0.0,0.49792959773196915,0.4453617714151233,0.3186533660118726,0.24940625883033024,0.3399631470211398,0.0,0.0,0.0,0.33333333333333337
expanding,5,False,0.8,0.4,0.8,0.30000000000000004,0.45454545454545453,0.7272727272727273,0.7233766233766235,0.5782828282828283,0.49393939393939396,0.9090909090909091,0.5892561983471075,11,-1,-1,-1,0.0,0.0,0.49792959773196915,0.4453617714151233,0.3186533660118726,0.24940625883033024,0.3399631470211398,0.0,0.0,0.0,0.33333333333333337
expanding,5,False,0.0,0.4,0.6,0.3272727272727274,0.36363636363636365,0.7272727272727273,0.7158008658008658,0.5772727272727273,0.49025974025974023,0.9090909090909091,0.5850649350649351,11,-1,-1,-1,0.0,0.0,0.48104569292083466,0.4453617714151233,0.31939647998952,0.3155887208062684,0.34320773866925114,0.0,0.0,0.0,0.0
expanding,5,False,0.0,0.4,0.7,0.3272727272727274,0.36363636363636365,0.7272727272727273,0.7158008658008658,0.5772727272727273,0.49025974025974023,0.9090909090909091,0.5850649350649351,11,-1,-1,-1,0.0,0.0,0.48104569292083466,0.4453617714151233,0.31939647998952,0.3155887208062684,0.34320773866925114,0.0,0.0,0.0,0.0
expanding,5,False,0.0,0.4,0.8,0.3272727272727274,0.36363636363636365,0.7272727272727273,0.7158008658008658,0.5772727272727273,0.49025974025974023,0.9090909090909091,0.5850649350649351,11,-1,-1,-1,0.0,0.0,0.48104569292083466,0.4453617714151233,0.31939647998952,0.3155887208062684,0.34320773866925114,0.0,0.0,0.0,0.0
expanding,5,False,0.2,0.4,0.6,0.30909090909090914,0.36363636363636365,0.7272727272727273,0.7233766233766233,0.5782828282828283,0.47222222222222215,0.9090909090909091,0.5653679653679653,11,-1,-1,-1,0.0,0.0,0.48104569292083466,0.4453617714151233,0.32396285463876473,0.30514352828272895,0.3418151073243302,0.0,0.0,0.0,0.0
expanding,5,False,0.2,0.4,0.7,0.30909090909090914,0.36363636363636365,0.7272727272727273,0.7233766233766233,0.5782828282828283,0.47222222222222215,0.9090909090909091,0.5653679653679653,11,-1,-1,-1,0.0,0.0,0.48104569292083466,0.4453617714151233,0.32396285463876473,0.30514352828272895,0.3418151073243302,0.0,0.0,0.0,0.0
expanding,5,False,0.2,0.4,0.8,0.30909090909090914,0.36363636363636365,0.7272727272727273,0.7233766233766233,0.5782828282828283,0.47222222222222215,0.9090909090909091,0.5653679653679653,11,-1,-1,-1,0.0,0.0,0.48104569292083466,0.4453617714151233,0.32396285463876473,0.30514352828272895,0.3418151073243302,0.0,0.0,0.0,0.0
expanding,5,False,0.0,0.2,0.6,0.3136363636363637,0.36363636363636365,0.7272727272727273,0.7415584415584416,0.5707070707070706,0.46010101010101007,0.9090909090909091,0.5502164502164502,11,-1,-1,-1,0.0,0.0,0.48104569292083466,0.4453617714151233,0.3304972961083891,0.2357292916565999,0.3406939088935816,0.0,0.0,0.0,0.33333333333333337
expanding,5,False,0.0,0.2,0.7,0.3136363636363637,0.36363636363636365,0.7272727272727273,0.7415584415584416,0.5707070707070706,0.46010101010101007,0.9090909090909091,0.5502164502164502,11,-1,-1,-1,0.0,0.0,0.48104569292083466,0.4453617714151233,0.3304972961083891,0.2357292916565999,0.3406939088935816,0.0,0.0,0.0,0.33333333333333337
expanding,5,False,0.0,0.2,0.8,0.3136363636363637,0.36363636363636365,0.7272727272727273,0.7415584415584416,0.5707070707070706,0.46010101010101007,0.9090909090909091,0.5502164502164502,11,-1,-1,-1,0.0,0.0,0.48104569292083466,0.4453617714151233,0.3304972961083891,0.2357292916565999,0.3406939088935816,0.0,0.0,0.0,0.33333333333333337
expanding,5,False,0.2,0.8,0.6,0.38636363636363635,0.36363636363636365,0.7272727272727273,0.7158008658008658,0.5772727272727273,0.481060606060606,0.7272727272727273,0.5353535353535354,11,-1,-1,-1,0.0,0.0,0.48104569292083466,0.4453617714151233,0.40912208386017446,0.3155887208062684,0.34320773866925114,0.0,0.0,0.0,0.0
expanding,5,False,0.2,0.8,0.7,0.38636363636363635,0.36363636363636365,0.7272727272727273,0.7158008658008658,0.5772727272727273,0.481060606060606,0.7272727272727273,0.5353535353535354,11,-1,-1,-1,0.0,0.0,0.48104569292083466,0.4453617714151233,0.40912208386017446,0.3155887208062684,0.34320773866925114,0.0,0.0,0.0,0.0
expanding,5,False,0.2,0.8,0.8,0.38636363636363635,0.36363636363636365,0.7272727272727273,0.7158008658008658,0.5772727272727273,0.481060606060606,0.7272727272727273,0.5353535353535354,11,-1,-1,-1,0.0,0.0,0.48104569292083466,0.4453617714151233,0.40912208386017446,0.3155887208062684,0.34320773866925114,0.0,0.0,0.0,0.0
expanding,5,False,0.5,0.8,0.6,0.34090909090909094,0.2727272727272727,0.7272727272727273,0.6248917748917748,0.5318181818181817,0.4659090909090909,0.7272727272727273,0.5353535353535354,11,-1,-1,-1,0.0,0.0,0.4453617714151233,0.4453617714151233,0.39016581648137305,0.36134235697593264,0.31626406188680156,0.0,0.0,0.0,0.0
expanding,5,False,0.5,0.8,0.7,0.34090909090909094,0.2727272727272727,0.7272727272727273,0.6248917748917748,0.5318181818181817,0.4659090909090909,0.7272727272727273,0.5353535353535354,11,-1,-1,-1,0.0,0.0,0.4453617714151233,0.4453617714151233,0.39016581648137305,0.36134235697593264,0.31626406188680156,0.0,0.0,0.0,0.0
expanding,5,False,0.5,0.8,0.8,0.34090909090909094,0.2727272727272727,0.7272727272727273,0.6248917748917748,0.5318181818181817,0.4659090909090909,0.7272727272727273,0.5353535353535354,11,-1,-1,-1,0.0,0.0,0.4453617714151233,0.4453617714151233,0.39016581648137305,0.36134235697593264,0.31626406188680156,0.0,0.0,0.0,0.0
expanding,5,False,0.5,1.2,0.6,0.33636363636363636,0.2727272727272727,0.7272727272727273,0.6248917748917748,0.5318181818181817,0.4659090909090909,0.7272727272727273,0.5353535353535354,11,-1,-1,-1,0.0,0.0,0.4453617714151233,0.4453617714151233,0.39016581648137305,0.36134235697593264,0.31626406188680156,0.0,0.0,0.0,0.0
expanding,5,False,0.5,1.2,0.7,0.33636363636363636,0.2727272727272727,0.7272727272727273,0.6248917748917748,0.5318181818181817,0.4659090909090909,0.7272727272727273,0.5353535353535354,11,-1,-1,-1,0.0,0.0,0.4453617714151233,0.4453617714151233,0.39016581648137305,0.36134235697593264,0.31626406188680156,0.0,0.0,0.0,0.0
expanding,5,False,0.5,1.2,0.8,0.33636363636363636,0.2727272727272727,0.7272727272727273,0.6248917748917748,0.5318181818181817,0.4659090909090909,0.7272727272727273,0.5353535353535354,11,-1,-1,-1,0.0,0.0,0.4453617714151233,0.4453617714151233,0.39016581648137305,0.36134235697593264,0.31626406188680156,0.0,0.0,0.0,0.0
expanding,5,True,0.0,1.2,0.6,0.35454545454545455,0.18181818181818182,0.7272727272727273,0.6703463203463204,0.4788961038961039,0.36363636363636365,0.6363636363636364,0.45454545454545453,11,-1,-1,-1,0.0,0.0,0.38569460791993493,0.4453617714151233,0.3559800037718403,0.2867034889489732,0.2863827366811204,0.0,0.0,0.0,0.0
expanding,5,True,0.0,1.2,0.7,0.35454545454545455,0.18181818181818182,0.7272727272727273,0.6703463203463204,0.4788961038961039,0.36363636363636365,0.6363636363636364,0.45454545454545453,11,-1,-1,-1,0.0,0.0,0.38569460791993493,0.4453617714151233,0.3559800037718403,0.2867034889489732,0.2863827366811204,0.0,0.0,0.0,0.0
expanding,5,True,0.0,1.2,0.8,0.35454545454545455,0.18181818181818182,0.7272727272727273,0.6703463203463204,0.4788961038961039,0.36363636363636365,0.6363636363636364,0.45454545454545453,11,-1,-1,-1,0.0,0.0,0.38569460791993493,0.4453617714151233,0.3559800037718403,0.2867034889489732,0.2863827366811204,0.0,0.0,0.0,0.0
expanding,5,True,0.0,2.0,0.6,0.35454545454545455,0.18181818181818182,0.7272727272727273,0.6612554112554112,0.4772727272727273,0.36363636363636365,0.6363636363636364,0.45454545454545453,11,-1,-1,-1,0.0,0.0,0.38569460791993493,0.4453617714151233,0.3559800037718403,0.2965480138176044,0.2883270035452283,0.0,0.0,0.0,0.0
expanding,5,True,0.0,2.0,0.7,0.35454545454545455,0.18181818181818182,0.7272727272727273,0.6612554112554112,0.4772727272727273,0.36363636363636365,0.6363636363636364,0.45454545454545453,11,-1,-1,-1,0.0,0.0,0.38569460791993493,0.4453617714151233,0.3559800037718403,0.2965480138176044,0.2883270035452283,0.0,0.0,0.0,0.0
expanding,5,True,0.0,2.0,0.8,0.35454545454545455,0.18181818181818182,0.7272727272727273,0.6612554112554112,0.4772727272727273,0.36363636363636365,0.6363636363636364,0.45454545454545453,11,-1,-1,-1,0.0,0.0,0.38569460791993493,0.4453617714151233,0.3559800037718403,0.2965480138176044,0.2883270035452283,0.0,0.0,0.0,0.0
expanding,5,False,0.5,2.0,0.6,0.3181818181818182,0.18181818181818182,0.7272727272727273,0.6923848878394332,0.48636363636363633,0.3538961038961039,0.7272727272727273,0.45303030303030295,11,-1,-1,-1,0.0,0.0,0.385694607919935,0.4453617714151233,0.3285119635459833,0.2983536469967652,0.2795033638346016,0.0,0.0,0.0,0.0
expanding,5,False,0.5,2.0,0.7,0.3181818181818182,0.18181818181818182,0.7272727272727273,0.6923848878394332,0.48636363636363633,0.3538961038961039,0.7272727272727273,0.45303030303030295,11,-1,-1,-1,0.0,0.0,0.385694607919935,0.4453617714151233,0.3285119635459833,0.2983536469967652,0.2795033638346016,0.0,0.0,0.0,0.0
expanding,5,False,0.5,2.0,0.8,0.3181818181818182,0.18181818181818182,0.7272727272727273,0.6923848878394332,0.48636363636363633,0.3538961038961039,0.7272727272727273,0.45303030303030295,11,-1,-1,-1,0.0,0.0,0.385694607919935,0.4453617714151233,0.3285119635459833,0.2983536469967652,0.2795033638346016,0.0,0.0,0.0,0.0
expanding,5,False,0.2,1.2,0.6,0.3772727272727273,0.18181818181818182,0.7272727272727273,0.6923848878394332,0.48636363636363633,0.3645021645021645,0.7272727272727273,0.4469696969696969,11,-1,-1,-1,0.0,0.0,0.385694607919935,0.4453617714151233,0.35225236174432334,0.2983536469967652,0.2795033638346016,0.0,0.0,0.0,0.0
expanding,5,False,0.2,1.2,0.7,0.3772727272727273,0.18181818181818182,0.7272727272727273,0.6923848878394332,0.48636363636363633,0.3645021645021645,0.7272727272727273,0.4469696969696969,11,-1,-1,-1,0.0,0.0,0.385694607919935,0.4453617714151233,0.35225236174432334,0.2983536469967652,0.2795033638346016,0.0,0.0,0.0,0.0
expanding,5,False,0.2,1.2,0.8,0.3772727272727273,0.18181818181818182,0.7272727272727273,0.6923848878394332,0.48636363636363633,0.3645021645021645,0.7272727272727273,0.4469696969696969,11,-1,-1,-1,0.0,0.0,0.385694607919935,0.4453617714151233,0.35225236174432334,0.2983536469967652,0.2795033638346016,0.0,0.0,0.0,0.0
expanding,5,False,0.2,2.0,0.6,0.31363636363636366,0.18181818181818182,0.7272727272727273,0.6992719401810311,0.47348484848484845,0.343939393939394,0.7272727272727273,0.4454545454545455,11,-1,-1,-1,0.0,0.0,0.385694607919935,0.4453617714151233,0.3185423642671006,0.27432920760289375,0.279944488134877,0.0,0.0,0.0,0.0
expanding,5,False,0.2,2.0,0.7,0.31363636363636366,0.18181818181818182,0.7272727272727273,0.6992719401810311,0.47348484848484845,0.343939393939394,0.7272727272727273,0.4454545454545455,11,-1,-1,-1,0.0,0.0,0.385694607919935,0.4453617714151233,0.3185423642671006,0.27432920760289375,0.279944488134877,0.0,0.0,0.0,0.0
expanding,5,False,0.2,2.0,0.8,0.31363636363636366,0.18181818181818182,0.7272727272727273,0.6992719401810311,0.47348484848484845,0.343939393939394,0.7272727272727273,0.4454545454545455,11,-1,-1,-1,0.0,0.0,0.385694607919935,0.4453617714151233,0.3185423642671006,0.27432920760289375,0.279944488134877,0.0,0.0,0.0,0.0
expanding,5,False,0.0,0.8,0.6,0.31818181818181823,0.18181818181818182,0.7272727272727273,0.6923848878394332,0.48636363636363633,0.33636363636363636,0.7272727272727273,0.43506493506493504,11,-1,-1,-1,0.0,0.0,0.385694607919935,0.4453617714151233,0.321703571488991,0.2983536469967652,0.2795033638346016,0.0,0.0,0.0,0.0
expanding,5,False,0.0,0.8,0.7,0.31818181818181823,0.18181818181818182,0.7272727272727273,0.6923848878394332,0.48636363636363633,0.33636363636363636,0.7272727272727273,0.43506493506493504,11,-1,-1,-1,0.0,0.0,0.385694607919935,0.4453617714151233,0.321703571488991,0.2983536469967652,0.2795033638346016,0.0,0.0,0.0,0.0
expanding,5,False,0.0,0.8,0.8,0.31818181818181823,0.18181818181818182,0.7272727272727273,0.6923848878394332,0.48636363636363633,0.33636363636363636,0.7272727272727273,0.43506493506493504,11,-1,-1,-1,0.0,0.0,0.385694607919935,0.4453617714151233,0.321703571488991,0.2983536469967652,0.2795033638346016,0.0,0.0,0.0,0.0
expanding,5,False,0.0,1.2,0.6,0.32272727272727275,0.18181818181818182,0.7272727272727273,0.6916961826052735,0.47222222222222215,0.33636363636363636,0.7272727272727273,0.43506493506493504,11,-1,-1,-1,0.0,0.0,0.385694607919935,0.4453617714151233,0.321703571488991,0.2830412218318191,0.2815401764074492,0.0,0.0,0.0,0.0
expanding,5,False,0.0,1.2,0.7,0.32272727272727275,0.18181818181818182,0.7272727272727273,0.6916961826052735,0.47222222222222215,0.33636363636363636,0.7272727272727273,0.43506493506493504,11,-1,-1,-1,0.0,0.0,0.385694607919935,0.4453617714151233,0.321703571488991,0.2830412218318191,0.2815401764074492,0.0,0.0,0.0,0.0
expanding,5,False,0.0,1.2,0.8,0.32272727272727275,0.18181818181818182,0.7272727272727273,0.6916961826052735,0.47222222222222215,0.33636363636363636,0.7272727272727273,0.43506493506493504,11,-1,-1,-1,0.0,0.0,0.385694607919935,0.4453617714151233,0.321703571488991,0.2830412218318191,0.2815401764074492,0.0,0.0,0.0,0.0
expanding,5,True,1.0,0.4,0.6,0.21818181818181823,0.5454545454545454,0.6363636363636364,0.6264069264069264,0.48282828282828283,0.35220385674931126,0.9090909090909091,0.4714285714285715,11,-1,-1,-1,0.0,0.0,0.49792959773196915,0.4810456929208346,0.2644309495247941,0.3302289807096439,0.3373533230380877,0.0,0.0,0.0,0.0
expanding,5,True,1.0,0.4,0.7,0.21818181818181823,0.5454545454545454,0.6363636363636364,0.6264069264069264,0.48282828282828283,0.35220385674931126,0.9090909090909091,0.4714285714285715,11,-1,-1,-1,0.0,0.0,0.49792959773196915,0.4810456929208346,0.2644309495247941,0.3302289807096439,0.3373533230380877,0.0,0.0,0.0,0.0
expanding,5,True,1.0,0.4,0.8,0.21818181818181823,0.5454545454545454,0.6363636363636364,0.6264069264069264,0.48282828282828283,0.35220385674931126,0.9090909090909091,0.4714285714285715,11,-1,-1,-1,0.0,0.0,0.49792959773196915,0.4810456929208346,0.2644309495247941,0.3302289807096439,0.3373533230380877,0.0,0.0,0.0,0.0
expanding,5,True,0.5,0.2,0.6,0.21818181818181823,0.5454545454545454,0.6363636363636364,0.6264069264069264,0.48282828282828283,0.3393939393939394,0.9090909090909091,0.4623376623376623,11,-1,-1,-1,0.0,0.0,0.49792959773196915,0.4810456929208346,0.24521354515418867,0.3302289807096439,0.3373533230380877,0.0,0.0,0.0,0.0
expanding,5,True,0.5,0.2,0.7,0.21818181818181823,0.5454545454545454,0.6363636363636364,0.6264069264069264,0.48282828282828283,0.3393939393939394,0.9090909090909091,0.4623376623376623,11,-1,-1,-1,0.0,0.0,0.49792959773196915,0.4810456929208346,0.24521354515418867,0.3302289807096439,0.3373533230380877,0.0,0.0,0.0,0.0
expanding,5,True,0.5,0.2,0.8,0.21818181818181823,0.5454545454545454,0.6363636363636364,0.6264069264069264,0.48282828282828283,0.3393939393939394,0.9090909090909091,0.4623376623376623,11,-1,-1,-1,0.0,0.0,0.49792959773196915,0.4810456929208346,0.24521354515418867,0.3302289807096439,0.3373533230380877,0.0,0.0,0.0,0.0
expanding,5,True,0.8,0.4,0.6,0.26363636363636367,0.45454545454545453,0.6363636363636364,0.6582251082251083,0.521969696969697,0.38333333333333336,0.9090909090909091,0.5031090121999212,11,-1,-1,-1,0.0,0.0,0.49792959773196915,0.4810456929208346,0.27364847688389654,0.3270927320597001,0.32318398470625864,0.0,0.0,0.0,0.0
expanding,5,True,0.8,0.4,0.7,0.26363636363636367,0.45454545454545453,0.6363636363636364,0.6582251082251083,0.521969696969697,0.38333333333333336,0.9090909090909091,0.5031090121999212,11,-1,-1,-1,0.0,0.0,0.49792959773196915,0.4810456929208346,0.27364847688389654,0.3270927320597001,0.32318398470625864,0.0,0.0,0.0,0.0
expanding,5,True,0.8,0.4,0.8,0.26363636363636367,0.45454545454545453,0.6363636363636364,0.6582251082251083,0.521969696969697,0.38333333333333336,0.9090909090909091,0.5031090121999212,11,-1,-1,-1,0.0,0.0,0.49792959773196915,0.4810456929208346,0.27364847688389654,0.3270927320597001,0.32318398470625864,0.0,0.0,0.0,0.0
expanding,5,True,0.0,0.1,0.6,0.3409090909090909,0.36363636363636365,0.6363636363636364,0.6870129870129871,0.5631313131313131,0.49797979797979797,0.9090909090909091,0.5896103896103896,11,-1,-1,-1,0.0,0.0,0.48104569292083466,0.4810456929208346,0.3284228171467168,0.3231090648311978,0.35574705013137603,0.0,0.0,0.0,0.0
expanding,5,True,0.0,0.1,0.7,0.3409090909090909,0.36363636363636365,0.6363636363636364,0.6870129870129871,0.5631313131313131,0.49797979797979797,0.9090909090909091,0.5896103896103896,11,-1,-1,-1,0.0,0.0,0.48104569292083466,0.4810456929208346,0.3284228171467168,0.3231090648311978,0.35574705013137603,0.0,0.0,0.0,0.0
expanding,5,True,0.0,0.1,0.8,0.3409090909090909,0.36363636363636365,0.6363636363636364,0.6870129870129871,0.5631313131313131,0.49797979797979797,0.9090909090909091,0.5896103896103896,11,-1,-1,-1,0.0,0.0,0.48104569292083466,0.4810456929208346,0.3284228171467168,0.3231090648311978,0.35574705013137603,0.0,0.0,0.0,0.0
expanding,5,True,0.0,0.05,0.6,0.29090909090909095,0.36363636363636365,0.6363636363636364,0.6870129870129871,0.5631313131313131,0.48636363636363633,1.0,0.5853600944510036,11,-1,-1,-1,0.0,0.0,0.48104569292083466,0.4810456929208346,0.30183955729434536,0.3231090648311978,0.35574705013137603,0.0,0.0,0.18181818181818182,0.0
expanding,5,True,0.0,0.05,0.7,0.29090909090909095,0.36363636363636365,0.6363636363636364,0.6870129870129871,0.5631313131313131,0.48636363636363633,1.0,0.5853600944510036,11,-1,-1,-1,0.0,0.0,0.48104569292083466,0.4810456929208346,0.30183955729434536,0.3231090648311978,0.35574705013137603,0.0,0.0,0.18181818181818182,0.0
expanding,5,True,0.0,0.05,0.8,0.29090909090909095,0.36363636363636365,0.6363636363636364,0.6870129870129871,0.5631313131313131,0.48636363636363633,1.0,0.5853600944510036,11,-1,-1,-1,0.0,0.0,0.48104569292083466,0.4810456929208346,0.30183955729434536,0.3231090648311978,0.35574705013137603,0.0,0.0,0.18181818181818182,0.0
expanding,5,True,0.0,0.2,0.6,0.30909090909090914,0.36363636363636365,0.6363636363636364,0.6945887445887448,0.5643939393939394,0.45252525252525255,0.9090909090909091,0.5593073593073593,11,-1,-1,-1,0.0,0.0,0.48104569292083466,0.4810456929208346,0.30359872476458,0.3156178166280347,0.3541616026213879,0.0,0.0,0.0,0.0
expanding,5,True,0.0,0.2,0.7,0.30909090909090914,0.36363636363636365,0.6363636363636364,0.6945887445887448,0.5643939393939394,0.45252525252525255,0.9090909090909091,0.5593073593073593,11,-1,-1,-1,0.0,0.0,0.48104569292083466,0.4810456929208346,0.30359872476458,0.3156178166280347,0.3541616026213879,0.0,0.0,0.0,0.0
expanding,5,True,0.0,0.2,0.8,0.30909090909090914,0.36363636363636365,0.6363636363636364,0.6945887445887448,0.5643939393939394,0.45252525252525255,0.9090909090909091,0.5593073593073593,11,-1,-1,-1,0.0,0.0,0.48104569292083466,0.4810456929208346,0.30359872476458,0.3156178166280347,0.3541616026213879,0.0,0.0,0.0,0.0
expanding,5,False,0.5,0.4,0.6,0.28181818181818186,0.36363636363636365,0.6363636363636364,0.6597402597402597,0.5328282828282828,0.4419191919191919,0.9090909090909091,0.5515151515151516,11,-1,-1,-1,0.0,0.0,0.48104569292083466,0.4810456929208346,0.2941736024124023,0.3194341758289857,0.3128868384188594,0.0,0.0,0.0,0.0
expanding,5,False,0.5,0.4,0.7,0.28181818181818186,0.36363636363636365,0.6363636363636364,0.6597402597402597,0.5328282828282828,0.4419191919191919,0.9090909090909091,0.5515151515151516,11,-1,-1,-1,0.0,0.0,0.48104569292083466,0.4810456929208346,0.2941736024124023,0.3194341758289857,0.3128868384188594,0.0,0.0,0.0,0.0
expanding,5,False,0.5,0.4,0.8,0.28181818181818186,0.36363636363636365,0.6363636363636364,0.6597402597402597,0.5328282828282828,0.4419191919191919,0.9090909090909091,0.5515151515151516,11,-1,-1,-1,0.0,0.0,0.48104569292083466,0.4810456929208346,0.2941736024124023,0.3194341758289857,0.3128868384188594,0.0,0.0,0.0,0.0
expanding,5,False,0.8,0.8,0.6,0.30454545454545456,0.36363636363636365,0.6363636363636364,0.6051948051948052,0.5207070707070707,0.46767676767676764,0.8181818181818182,0.5484848484848486,11,-1,-1,-1,0.0,0.0,0.48104569292083466,0.4810456929208346,0.35995612425209994,0.38154961056246023,0.3247557219682626,0.0,0.0,0.0,0.0
expanding,5,False,0.8,0.8,0.7,0.30454545454545456,0.36363636363636365,0.6363636363636364,0.6051948051948052,0.5207070707070707,0.46767676767676764,0.8181818181818182,0.5484848484848486,11,-1,-1,-1,0.0,0.0,0.48104569292083466,0.4810456929208346,0.35995612425209994,0.38154961056246023,0.3247557219682626,0.0,0.0,0.0,0.0
expanding,5,False,0.8,0.8,0.8,0.30454545454545456,0.36363636363636365,0.6363636363636364,0.6051948051948052,0.5207070707070707,0.46767676767676764,0.8181818181818182,0.5484848484848486,11,-1,-1,-1,0.0,0.0,0.48104569292083466,0.4810456929208346,0.35995612425209994,0.38154961056246023,0.3247557219682626,0.0,0.0,0.0,0.0
expanding,5,False,1.0,0.8,0.6,0.2545454545454546,0.36363636363636365,0.6363636363636364,0.6051948051948052,0.5207070707070707,0.43737373737373736,0.9090909090909091,0.5441558441558442,11,-1,-1,-1,0.0,0.0,0.48104569292083466,0.4810456929208346,0.3020174787132753,0.38154961056246023,0.3247557219682626,0.0,0.0,0.0,0.0
